agency_cd,site_no,datetime,MeanFlow_cfs,Confidence
USGS,02087500,1998-05-18,480.0,A
USGS,02087500,1998-05-19,455.0,A
USGS,02087500,1998-05-20,440.0,A
USGS,02087500,1998-05-21,434.0,A
USGS,02087500,1998-05-22,433.0,A
USGS,02087500,1998-05-23,568.0,A
USGS,02087500,1998-05-24,1060.0,A
USGS,02087500,1998-05-25,637.0,A
USGS,02087500,1998-05-26,522.0,A
USGS,02087500,1998-05-27,699.0,A
USGS,02087500,1998-05-28,583.0,A
USGS,02087500,1998-05-29,502.0,A
USGS,02087500,1998-05-30,472.0,A
USGS,02087500,1998-05-31,460.0,A
USGS,02087500,1998-06-01,446.0,A
USGS,02087500,1998-06-02,416.0,A
USGS,02087500,1998-06-03,404.0,A
USGS,02087500,1998-06-04,614.0,A
USGS,02087500,1998-06-05,1030.0,A
USGS,02087500,1998-06-06,735.0,A
USGS,02087500,1998-06-07,611.0,A
USGS,02087500,1998-06-08,518.0,A
USGS,02087500,1998-06-09,471.0,A
USGS,02087500,1998-06-10,469.0,A
USGS,02087500,1998-06-11,490.0,A
USGS,02087500,1998-06-12,465.0,A
USGS,02087500,1998-06-13,438.0,A
USGS,02087500,1998-06-14,410.0,A
USGS,02087500,1998-06-15,773.0,A
USGS,02087500,1998-06-16,814.0,A
USGS,02087500,1998-06-17,534.0,A
USGS,02087500,1998-06-18,453.0,A
USGS,02087500,1998-06-19,418.0,A
USGS,02087500,1998-06-20,397.0,A
USGS,02087500,1998-06-21,378.0,A
USGS,02087500,1998-06-22,370.0,A
USGS,02087500,1998-06-23,366.0,A
USGS,02087500,1998-06-24,397.0,A
USGS,02087500,1998-06-25,370.0,A
USGS,02087500,1998-06-26,356.0,A
USGS,02087500,1998-06-27,345.0,A
USGS,02087500,1998-06-28,341.0,A
USGS,02087500,1998-06-29,336.0,A
USGS,02087500,1998-06-30,346.0,A
USGS,02087500,1998-07-01,337.0,A
USGS,02087500,1998-07-02,317.0,A
USGS,02087500,1998-07-03,288.0,A
USGS,02087500,1998-07-04,279.0,A
USGS,02087500,1998-07-05,1570.0,A
USGS,02087500,1998-07-06,778.0,A
USGS,02087500,1998-07-07,420.0,A
USGS,02087500,1998-07-08,365.0,A
USGS,02087500,1998-07-09,397.0,A
USGS,02087500,1998-07-10,377.0,A
USGS,02087500,1998-07-11,344.0,A
USGS,02087500,1998-07-12,313.0,A
USGS,02087500,1998-07-13,296.0,A
USGS,02087500,1998-07-14,289.0,A
USGS,02087500,1998-07-15,283.0,A
USGS,02087500,1998-07-16,289.0,A
USGS,02087500,1998-07-17,330.0,A
USGS,02087500,1998-07-18,370.0,A
USGS,02087500,1998-07-19,335.0,A
USGS,02087500,1998-07-20,338.0,A
USGS,02087500,1998-07-21,360.0,A
USGS,02087500,1998-07-22,412.0,A
USGS,02087500,1998-07-23,390.0,A
USGS,02087500,1998-07-24,389.0,A
USGS,02087500,1998-07-25,668.0,A
USGS,02087500,1998-07-26,705.0,A
USGS,02087500,1998-07-27,585.0,A
USGS,02087500,1998-07-28,388.0,A
USGS,02087500,1998-07-29,379.0,A
USGS,02087500,1998-07-30,349.0,A
USGS,02087500,1998-07-31,824.0,A
USGS,02087500,1998-08-01,492.0,A
USGS,02087500,1998-08-02,370.0,A
USGS,02087500,1998-08-03,329.0,A
USGS,02087500,1998-08-04,303.0,A
USGS,02087500,1998-08-05,287.0,A
USGS,02087500,1998-08-06,286.0,A
USGS,02087500,1998-08-07,283.0,A
USGS,02087500,1998-08-08,439.0,A
USGS,02087500,1998-08-09,621.0,A
USGS,02087500,1998-08-10,384.0,A
USGS,02087500,1998-08-11,612.0,A
USGS,02087500,1998-08-12,413.0,A
USGS,02087500,1998-08-13,345.0,A
USGS,02087500,1998-08-14,312.0,A
USGS,02087500,1998-08-15,308.0,A
USGS,02087500,1998-08-16,285.0,A
USGS,02087500,1998-08-17,1030.0,A
USGS,02087500,1998-08-18,1040.0,A
USGS,02087500,1998-08-19,512.0,A
USGS,02087500,1998-08-20,395.0,A
USGS,02087500,1998-08-21,349.0,A
USGS,02087500,1998-08-22,324.0,A
USGS,02087500,1998-08-23,304.0,A
USGS,02087500,1998-08-24,293.0,A
USGS,02087500,1998-08-25,291.0,A
USGS,02087500,1998-08-26,325.0,A
USGS,02087500,1998-08-27,516.0,A
USGS,02087500,1998-08-28,450.0,A
USGS,02087500,1998-08-29,428.0,A
USGS,02087500,1998-08-30,635.0,A
USGS,02087500,1998-08-31,455.0,A
USGS,02087500,1998-09-01,289.0,A
USGS,02087500,1998-09-02,341.0,A
USGS,02087500,1998-09-03,334.0,A
USGS,02087500,1998-09-04,2090.0,A
USGS,02087500,1998-09-05,1460.0,A
USGS,02087500,1998-09-06,597.0,A
USGS,02087500,1998-09-07,445.0,A
USGS,02087500,1998-09-08,411.0,A
USGS,02087500,1998-09-09,484.0,A
USGS,02087500,1998-09-10,364.0,A
USGS,02087500,1998-09-11,334.0,A
USGS,02087500,1998-09-12,308.0,A
USGS,02087500,1998-09-13,298.0,A
USGS,02087500,1998-09-14,288.0,A
USGS,02087500,1998-09-15,285.0,A
USGS,02087500,1998-09-16,276.0,A
USGS,02087500,1998-09-17,270.0,A
USGS,02087500,1998-09-18,266.0,A
USGS,02087500,1998-09-19,274.0,A
USGS,02087500,1998-09-20,255.0,A
USGS,02087500,1998-09-21,292.0,A
USGS,02087500,1998-09-22,284.0,A
USGS,02087500,1998-09-23,274.0,A
USGS,02087500,1998-09-24,260.0,A
USGS,02087500,1998-09-25,252.0,A
USGS,02087500,1998-09-26,243.0,A
USGS,02087500,1998-09-27,240.0,A
USGS,02087500,1998-09-28,240.0,A
USGS,02087500,1998-09-29,237.0,A
USGS,02087500,1998-09-30,330.0,A
USGS,02087500,1998-10-01,370.0,A
USGS,02087500,1998-10-02,312.0,A
USGS,02087500,1998-10-03,303.0,A
USGS,02087500,1998-10-04,316.0,A
USGS,02087500,1998-10-05,476.0,A
USGS,02087500,1998-10-06,345.0,A
USGS,02087500,1998-10-07,318.0,A
USGS,02087500,1998-10-08,548.0,A
USGS,02087500,1998-10-09,1500.0,A
USGS,02087500,1998-10-10,627.0,A
USGS,02087500,1998-10-11,422.0,A
USGS,02087500,1998-10-12,359.0,A
USGS,02087500,1998-10-13,362.0,A
USGS,02087500,1998-10-14,357.0,A
USGS,02087500,1998-10-15,350.0,A
USGS,02087500,1998-10-16,352.0,A
USGS,02087500,1998-10-17,341.0,A
USGS,02087500,1998-10-18,341.0,A
USGS,02087500,1998-10-19,337.0,A
USGS,02087500,1998-10-20,336.0,A
USGS,02087500,1998-10-21,338.0,A
USGS,02087500,1998-10-22,321.0,A
USGS,02087500,1998-10-23,314.0,A
USGS,02087500,1998-10-24,310.0,A
USGS,02087500,1998-10-25,311.0,A
USGS,02087500,1998-10-26,316.0,A
USGS,02087500,1998-10-27,311.0,A
USGS,02087500,1998-10-28,310.0,A
USGS,02087500,1998-10-29,315.0,A
USGS,02087500,1998-10-30,291.0,A
USGS,02087500,1998-10-31,261.0,A
USGS,02087500,1998-11-01,261.0,A
USGS,02087500,1998-11-02,262.0,A
USGS,02087500,1998-11-03,472.0,A
USGS,02087500,1998-11-04,630.0,A
USGS,02087500,1998-11-05,475.0,A
USGS,02087500,1998-11-06,380.0,A
USGS,02087500,1998-11-07,314.0,A
USGS,02087500,1998-11-08,288.0,A
USGS,02087500,1998-11-09,287.0,A
USGS,02087500,1998-11-10,279.0,A
USGS,02087500,1998-11-11,267.0,A
USGS,02087500,1998-11-12,280.0,A
USGS,02087500,1998-11-13,266.0,A
USGS,02087500,1998-11-14,271.0,A
USGS,02087500,1998-11-15,348.0,A
USGS,02087500,1998-11-16,359.0,A
USGS,02087500,1998-11-17,477.0,A
USGS,02087500,1998-11-18,457.0,A
USGS,02087500,1998-11-19,349.0,A
USGS,02087500,1998-11-20,322.0,A
USGS,02087500,1998-11-21,305.0,A
USGS,02087500,1998-11-22,293.0,A
USGS,02087500,1998-11-23,285.0,A
USGS,02087500,1998-11-24,270.0,A
USGS,02087500,1998-11-25,232.0,A
USGS,02087500,1998-11-26,276.0,A
USGS,02087500,1998-11-27,301.0,A
USGS,02087500,1998-11-28,245.0,A
USGS,02087500,1998-11-29,230.0,A
USGS,02087500,1998-11-30,226.0,A
USGS,02087500,1998-12-01,221.0,A
USGS,02087500,1998-12-02,227.0,A
USGS,02087500,1998-12-03,219.0,A
USGS,02087500,1998-12-04,216.0,A
USGS,02087500,1998-12-05,213.0,A
USGS,02087500,1998-12-06,219.0,A
USGS,02087500,1998-12-07,218.0,A
USGS,02087500,1998-12-08,218.0,A
USGS,02087500,1998-12-09,220.0,A
USGS,02087500,1998-12-10,226.0,A
USGS,02087500,1998-12-11,214.0,A
USGS,02087500,1998-12-12,209.0,A
USGS,02087500,1998-12-13,359.0,A
USGS,02087500,1998-12-14,662.0,A
USGS,02087500,1998-12-15,386.0,A
USGS,02087500,1998-12-16,385.0,A
USGS,02087500,1998-12-17,535.0,A
USGS,02087500,1998-12-18,375.0,A
USGS,02087500,1998-12-19,321.0,A
USGS,02087500,1998-12-20,287.0,A
USGS,02087500,1998-12-21,273.0,A
USGS,02087500,1998-12-22,263.0,A
USGS,02087500,1998-12-23,249.0,A
USGS,02087500,1998-12-24,800.0,A:e
USGS,02087500,1998-12-25,1630.0,A
USGS,02087500,1998-12-26,797.0,A
USGS,02087500,1998-12-27,524.0,A
USGS,02087500,1998-12-28,424.0,A
USGS,02087500,1998-12-29,382.0,A
USGS,02087500,1998-12-30,341.0,A
USGS,02087500,1998-12-31,305.0,A
USGS,02087500,1999-01-01,282.0,A
USGS,02087500,1999-01-02,273.0,A
USGS,02087500,1999-01-03,2690.0,A
USGS,02087500,1999-01-04,2970.0,A
USGS,02087500,1999-01-05,1140.0,A
USGS,02087500,1999-01-06,691.0,A
USGS,02087500,1999-01-07,542.0,A
USGS,02087500,1999-01-08,464.0,A
USGS,02087500,1999-01-09,417.0,A
USGS,02087500,1999-01-10,390.0,A
USGS,02087500,1999-01-11,365.0,A
USGS,02087500,1999-01-12,409.0,A
USGS,02087500,1999-01-13,444.0,A
USGS,02087500,1999-01-14,422.0,A
USGS,02087500,1999-01-15,927.0,A
USGS,02087500,1999-01-16,912.0,A
USGS,02087500,1999-01-17,585.0,A
USGS,02087500,1999-01-18,717.0,A
USGS,02087500,1999-01-19,874.0,A
USGS,02087500,1999-01-20,1680.0,A
USGS,02087500,1999-01-21,2280.0,A
USGS,02087500,1999-01-22,1500.0,A
USGS,02087500,1999-01-23,1000.0,A
USGS,02087500,1999-01-24,3300.0,A
USGS,02087500,1999-01-25,4430.0,A
USGS,02087500,1999-01-26,2150.0,A
USGS,02087500,1999-01-27,3250.0,A
USGS,02087500,1999-01-28,3760.0,A
USGS,02087500,1999-01-29,3680.0,A
USGS,02087500,1999-01-30,3590.0,A
USGS,02087500,1999-01-31,3540.0,A
USGS,02087500,1999-02-01,3550.0,A
USGS,02087500,1999-02-02,3520.0,A
USGS,02087500,1999-02-03,2930.0,A
USGS,02087500,1999-02-04,2710.0,A
USGS,02087500,1999-02-05,2360.0,A
USGS,02087500,1999-02-06,1240.0,A
USGS,02087500,1999-02-07,867.0,A
USGS,02087500,1999-02-08,825.0,A
USGS,02087500,1999-02-09,813.0,A
USGS,02087500,1999-02-10,555.0,A
USGS,02087500,1999-02-11,473.0,A
USGS,02087500,1999-02-12,485.0,A
USGS,02087500,1999-02-13,523.0,A
USGS,02087500,1999-02-14,473.0,A
USGS,02087500,1999-02-15,437.0,A
USGS,02087500,1999-02-16,443.0,A
USGS,02087500,1999-02-17,447.0,A
USGS,02087500,1999-02-18,539.0,A
USGS,02087500,1999-02-19,696.0,A
USGS,02087500,1999-02-20,701.0,A
USGS,02087500,1999-02-21,658.0,A
USGS,02087500,1999-02-22,582.0,A
USGS,02087500,1999-02-23,1970.0,A
USGS,02087500,1999-02-24,1640.0,A
USGS,02087500,1999-02-25,1000.0,A
USGS,02087500,1999-02-26,847.0,A
USGS,02087500,1999-02-27,625.0,A
USGS,02087500,1999-02-28,557.0,A
USGS,02087500,1999-03-01,621.0,A
USGS,02087500,1999-03-02,566.0,A
USGS,02087500,1999-03-03,554.0,A
USGS,02087500,1999-03-04,604.0,A
USGS,02087500,1999-03-05,559.0,A
USGS,02087500,1999-03-06,463.0,A
USGS,02087500,1999-03-07,430.0,A
USGS,02087500,1999-03-08,406.0,A
USGS,02087500,1999-03-09,417.0,A
USGS,02087500,1999-03-10,432.0,A
USGS,02087500,1999-03-11,421.0,A
USGS,02087500,1999-03-12,418.0,A
USGS,02087500,1999-03-13,406.0,A
USGS,02087500,1999-03-14,417.0,A
USGS,02087500,1999-03-15,1680.0,A
USGS,02087500,1999-03-16,1250.0,A
USGS,02087500,1999-03-17,1580.0,A
USGS,02087500,1999-03-18,1400.0,A
USGS,02087500,1999-03-19,1080.0,A
USGS,02087500,1999-03-20,1000.0,A
USGS,02087500,1999-03-21,1340.0,A
USGS,02087500,1999-03-22,2910.0,A
USGS,02087500,1999-03-23,1800.0,A
USGS,02087500,1999-03-24,2610.0,A
USGS,02087500,1999-03-25,3070.0,A
USGS,02087500,1999-03-26,3260.0,A
USGS,02087500,1999-03-27,2490.0,A
USGS,02087500,1999-03-28,1550.0,A
USGS,02087500,1999-03-29,1400.0,A
USGS,02087500,1999-03-30,1350.0,A
USGS,02087500,1999-03-31,1310.0,A
USGS,02087500,1999-04-01,1040.0,A
USGS,02087500,1999-04-02,1210.0,A
USGS,02087500,1999-04-03,1190.0,A
USGS,02087500,1999-04-04,2880.0,A
USGS,02087500,1999-04-05,3560.0,A
USGS,02087500,1999-04-06,2450.0,A
USGS,02087500,1999-04-07,1320.0,A
USGS,02087500,1999-04-08,1260.0,A
USGS,02087500,1999-04-09,696.0,A
USGS,02087500,1999-04-10,464.0,A
USGS,02087500,1999-04-11,495.0,A
USGS,02087500,1999-04-12,735.0,A
USGS,02087500,1999-04-13,1050.0,A
USGS,02087500,1999-04-14,1320.0,A
USGS,02087500,1999-04-15,1100.0,A
USGS,02087500,1999-04-16,638.0,A
USGS,02087500,1999-04-17,589.0,A
USGS,02087500,1999-04-18,573.0,A
USGS,02087500,1999-04-19,567.0,A
USGS,02087500,1999-04-20,590.0,A
USGS,02087500,1999-04-21,558.0,A
USGS,02087500,1999-04-22,557.0,A
USGS,02087500,1999-04-23,552.0,A
USGS,02087500,1999-04-24,545.0,A
USGS,02087500,1999-04-25,539.0,A
USGS,02087500,1999-04-26,465.0,A
USGS,02087500,1999-04-27,409.0,A
USGS,02087500,1999-04-28,418.0,A
USGS,02087500,1999-04-29,551.0,A
USGS,02087500,1999-04-30,1040.0,A
USGS,02087500,1999-05-01,861.0,A
USGS,02087500,1999-05-02,629.0,A
USGS,02087500,1999-05-03,533.0,A
USGS,02087500,1999-05-04,1740.0,A
USGS,02087500,1999-05-05,2640.0,A
USGS,02087500,1999-05-06,2030.0,A
USGS,02087500,1999-05-07,913.0,A
USGS,02087500,1999-05-08,400.0,A
USGS,02087500,1999-05-09,376.0,A
USGS,02087500,1999-05-10,361.0,A
USGS,02087500,1999-05-11,349.0,A
USGS,02087500,1999-05-12,351.0,A
USGS,02087500,1999-05-13,351.0,A
USGS,02087500,1999-05-14,501.0,A
USGS,02087500,1999-05-15,490.0,A
USGS,02087500,1999-05-16,407.0,A
USGS,02087500,1999-05-17,378.0,A
USGS,02087500,1999-05-18,360.0,A
USGS,02087500,1999-05-19,346.0,A
USGS,02087500,1999-05-20,338.0,A
USGS,02087500,1999-05-21,324.0,A
USGS,02087500,1999-05-22,312.0,A
USGS,02087500,1999-05-23,324.0,A
USGS,02087500,1999-05-24,322.0,A
USGS,02087500,1999-05-25,312.0,A
USGS,02087500,1999-05-26,299.0,A
USGS,02087500,1999-05-27,299.0,A
USGS,02087500,1999-05-28,249.0,A
USGS,02087500,1999-05-29,236.0,A
USGS,02087500,1999-05-30,234.0,A
USGS,02087500,1999-05-31,259.0,A
USGS,02087500,1999-06-01,269.0,A
USGS,02087500,1999-06-02,258.0,A
USGS,02087500,1999-06-03,255.0,A
USGS,02087500,1999-06-04,252.0,A
USGS,02087500,1999-06-05,249.0,A
USGS,02087500,1999-06-06,241.0,A
USGS,02087500,1999-06-07,241.0,A
USGS,02087500,1999-06-08,240.0,A
USGS,02087500,1999-06-09,241.0,A
USGS,02087500,1999-06-10,245.0,A
USGS,02087500,1999-06-11,239.0,A
USGS,02087500,1999-06-12,239.0,A
USGS,02087500,1999-06-13,244.0,A
USGS,02087500,1999-06-14,325.0,A
USGS,02087500,1999-06-15,255.0,A
USGS,02087500,1999-06-16,220.0,A
USGS,02087500,1999-06-17,540.0,A
USGS,02087500,1999-06-18,373.0,A
USGS,02087500,1999-06-19,241.0,A
USGS,02087500,1999-06-20,231.0,A
USGS,02087500,1999-06-21,282.0,A
USGS,02087500,1999-06-22,274.0,A
USGS,02087500,1999-06-23,269.0,A
USGS,02087500,1999-06-24,256.0,A
USGS,02087500,1999-06-25,249.0,A
USGS,02087500,1999-06-26,260.0,A
USGS,02087500,1999-06-27,270.0,A
USGS,02087500,1999-06-28,260.0,A
USGS,02087500,1999-06-29,259.0,A
USGS,02087500,1999-06-30,243.0,A
USGS,02087500,1999-07-01,242.0,A
USGS,02087500,1999-07-02,286.0,A
USGS,02087500,1999-07-03,279.0,A
USGS,02087500,1999-07-04,253.0,A
USGS,02087500,1999-07-05,234.0,A
USGS,02087500,1999-07-06,231.0,A
USGS,02087500,1999-07-07,232.0,A
USGS,02087500,1999-07-08,241.0,A
USGS,02087500,1999-07-09,234.0,A
USGS,02087500,1999-07-10,236.0,A
USGS,02087500,1999-07-11,267.0,A
USGS,02087500,1999-07-12,316.0,A
USGS,02087500,1999-07-13,298.0,A
USGS,02087500,1999-07-14,680.0,A
USGS,02087500,1999-07-15,705.0,A
USGS,02087500,1999-07-16,420.0,A
USGS,02087500,1999-07-17,353.0,A
USGS,02087500,1999-07-18,358.0,A
USGS,02087500,1999-07-19,340.0,A
USGS,02087500,1999-07-20,311.0,A
USGS,02087500,1999-07-21,293.0,A
USGS,02087500,1999-07-22,282.0,A
USGS,02087500,1999-07-23,281.0,A
USGS,02087500,1999-07-24,273.0,A
USGS,02087500,1999-07-25,329.0,A
USGS,02087500,1999-07-26,313.0,A
USGS,02087500,1999-07-27,243.0,A
USGS,02087500,1999-07-28,264.0,A
USGS,02087500,1999-07-29,316.0,A
USGS,02087500,1999-07-30,287.0,A
USGS,02087500,1999-07-31,258.0,A
USGS,02087500,1999-08-01,246.0,A
USGS,02087500,1999-08-02,216.0,A
USGS,02087500,1999-08-03,275.0,A
USGS,02087500,1999-08-04,318.0,A
USGS,02087500,1999-08-05,296.0,A
USGS,02087500,1999-08-06,282.0,A
USGS,02087500,1999-08-07,273.0,A
USGS,02087500,1999-08-08,271.0,A
USGS,02087500,1999-08-09,301.0,A
USGS,02087500,1999-08-10,340.0,A
USGS,02087500,1999-08-11,290.0,A
USGS,02087500,1999-08-12,283.0,A
USGS,02087500,1999-08-13,199.0,A
USGS,02087500,1999-08-14,285.0,A
USGS,02087500,1999-08-15,915.0,A
USGS,02087500,1999-08-16,447.0,A
USGS,02087500,1999-08-17,341.0,A
USGS,02087500,1999-08-18,331.0,A
USGS,02087500,1999-08-19,312.0,A
USGS,02087500,1999-08-20,302.0,A
USGS,02087500,1999-08-21,735.0,A
USGS,02087500,1999-08-22,547.0,A
USGS,02087500,1999-08-23,354.0,A
USGS,02087500,1999-08-24,307.0,A
USGS,02087500,1999-08-25,290.0,A
USGS,02087500,1999-08-26,755.0,A
USGS,02087500,1999-08-27,1120.0,A
USGS,02087500,1999-08-28,534.0,A
USGS,02087500,1999-08-29,395.0,A
USGS,02087500,1999-08-30,337.0,A
USGS,02087500,1999-08-31,321.0,A
USGS,02087500,1999-09-01,283.0,A
USGS,02087500,1999-09-02,266.0,A
USGS,02087500,1999-09-03,256.0,A
USGS,02087500,1999-09-04,265.0,A
USGS,02087500,1999-09-05,3110.0,A
USGS,02087500,1999-09-06,7140.0,A
USGS,02087500,1999-09-07,6470.0,A
USGS,02087500,1999-09-08,2580.0,A
USGS,02087500,1999-09-09,3180.0,A
USGS,02087500,1999-09-10,4480.0,A
USGS,02087500,1999-09-11,3610.0,A
USGS,02087500,1999-09-12,3230.0,A
USGS,02087500,1999-09-13,3040.0,A
USGS,02087500,1999-09-14,2940.0,A
USGS,02087500,1999-09-15,2550.0,A
USGS,02087500,1999-09-16,14500.0,A:e
USGS,02087500,1999-09-17,19700.0,A
USGS,02087500,1999-09-18,11800.0,A
USGS,02087500,1999-09-19,2800.0,A
USGS,02087500,1999-09-20,1870.0,A
USGS,02087500,1999-09-21,1640.0,A
USGS,02087500,1999-09-22,2040.0,A
USGS,02087500,1999-09-23,1420.0,A
USGS,02087500,1999-09-24,881.0,A
USGS,02087500,1999-09-25,1760.0,A
USGS,02087500,1999-09-26,2840.0,A
USGS,02087500,1999-09-27,3830.0,A
USGS,02087500,1999-09-28,7430.0,A
USGS,02087500,1999-09-29,8850.0,A
USGS,02087500,1999-09-30,5030.0,A
USGS,02087500,1999-10-01,3230.0,A
USGS,02087500,1999-10-02,2270.0,A
USGS,02087500,1999-10-03,3100.0,A
USGS,02087500,1999-10-04,3560.0,A
USGS,02087500,1999-10-05,3480.0,A
USGS,02087500,1999-10-06,3740.0,A
USGS,02087500,1999-10-07,4220.0,A
USGS,02087500,1999-10-08,5050.0,A
USGS,02087500,1999-10-09,5700.0,A
USGS,02087500,1999-10-10,5930.0,A
USGS,02087500,1999-10-11,6320.0,A
USGS,02087500,1999-10-12,6350.0,A
USGS,02087500,1999-10-13,6360.0,A
USGS,02087500,1999-10-14,6310.0,A
USGS,02087500,1999-10-15,6540.0,A
USGS,02087500,1999-10-16,4360.0,A
USGS,02087500,1999-10-17,1190.0,A
USGS,02087500,1999-10-18,3530.0,A
USGS,02087500,1999-10-19,1470.0,A
USGS,02087500,1999-10-20,1550.0,A
USGS,02087500,1999-10-21,2520.0,A
USGS,02087500,1999-10-22,1410.0,A
USGS,02087500,1999-10-23,963.0,A
USGS,02087500,1999-10-24,1510.0,A
USGS,02087500,1999-10-25,2470.0,A
USGS,02087500,1999-10-26,3280.0,A
USGS,02087500,1999-10-27,4010.0,A
USGS,02087500,1999-10-28,4440.0,A
USGS,02087500,1999-10-29,4530.0,A
USGS,02087500,1999-10-30,4540.0,A
USGS,02087500,1999-10-31,4540.0,A
USGS,02087500,1999-11-01,4540.0,A
USGS,02087500,1999-11-02,4670.0,A
USGS,02087500,1999-11-03,4890.0,A
USGS,02087500,1999-11-04,4330.0,A
USGS,02087500,1999-11-05,2960.0,A
USGS,02087500,1999-11-06,1910.0,A
USGS,02087500,1999-11-07,1800.0,A
USGS,02087500,1999-11-08,1770.0,A
USGS,02087500,1999-11-09,1750.0,A
USGS,02087500,1999-11-10,1460.0,A
USGS,02087500,1999-11-11,1370.0,A
USGS,02087500,1999-11-12,1340.0,A
USGS,02087500,1999-11-13,912.0,A
USGS,02087500,1999-11-14,832.0,A
USGS,02087500,1999-11-15,822.0,A
USGS,02087500,1999-11-16,545.0,A
USGS,02087500,1999-11-17,466.0,A
USGS,02087500,1999-11-18,453.0,A
USGS,02087500,1999-11-19,451.0,A
USGS,02087500,1999-11-20,452.0,A
USGS,02087500,1999-11-21,458.0,A
USGS,02087500,1999-11-22,464.0,A
USGS,02087500,1999-11-23,462.0,A
USGS,02087500,1999-11-24,458.0,A
USGS,02087500,1999-11-25,460.0,A
USGS,02087500,1999-11-26,462.0,A
USGS,02087500,1999-11-27,739.0,A
USGS,02087500,1999-11-28,577.0,A
USGS,02087500,1999-11-29,516.0,A
USGS,02087500,1999-11-30,482.0,A
USGS,02087500,1999-12-01,456.0,A
USGS,02087500,1999-12-02,452.0,A
USGS,02087500,1999-12-03,452.0,A
USGS,02087500,1999-12-04,448.0,A
USGS,02087500,1999-12-05,445.0,A
USGS,02087500,1999-12-06,493.0,A
USGS,02087500,1999-12-07,669.0,A
USGS,02087500,1999-12-08,514.0,A
USGS,02087500,1999-12-09,474.0,A
USGS,02087500,1999-12-10,466.0,A
USGS,02087500,1999-12-11,511.0,A
USGS,02087500,1999-12-12,483.0,A
USGS,02087500,1999-12-13,468.0,A
USGS,02087500,1999-12-14,1480.0,A
USGS,02087500,1999-12-15,1910.0,A
USGS,02087500,1999-12-16,1000.0,A
USGS,02087500,1999-12-17,745.0,A
USGS,02087500,1999-12-18,1500.0,A
USGS,02087500,1999-12-19,1700.0,A
USGS,02087500,1999-12-20,1750.0,A
USGS,02087500,1999-12-21,1690.0,A
USGS,02087500,1999-12-22,1690.0,A
USGS,02087500,1999-12-23,1170.0,A
USGS,02087500,1999-12-24,783.0,A
USGS,02087500,1999-12-25,541.0,A
USGS,02087500,1999-12-26,514.0,A
USGS,02087500,1999-12-27,518.0,A
USGS,02087500,1999-12-28,510.0,A
USGS,02087500,1999-12-29,503.0,A
USGS,02087500,1999-12-30,492.0,A
USGS,02087500,1999-12-31,489.0,A
USGS,02087500,2000-01-01,483.0,A
USGS,02087500,2000-01-02,464.0,A
USGS,02087500,2000-01-03,474.0,A
USGS,02087500,2000-01-04,523.0,A
USGS,02087500,2000-01-05,789.0,A
USGS,02087500,2000-01-06,617.0,A
USGS,02087500,2000-01-07,541.0,A
USGS,02087500,2000-01-08,1150.0,A
USGS,02087500,2000-01-09,1340.0,A
USGS,02087500,2000-01-10,2660.0,A
USGS,02087500,2000-01-11,3770.0,A
USGS,02087500,2000-01-12,2210.0,A
USGS,02087500,2000-01-13,1830.0,A
USGS,02087500,2000-01-14,1650.0,A
USGS,02087500,2000-01-15,1540.0,A
USGS,02087500,2000-01-16,1890.0,A
USGS,02087500,2000-01-17,2480.0,A
USGS,02087500,2000-01-18,2510.0,A
USGS,02087500,2000-01-19,2460.0,A
USGS,02087500,2000-01-20,1180.0,A:e
USGS,02087500,2000-01-21,807.0,A
USGS,02087500,2000-01-22,644.0,A
USGS,02087500,2000-01-23,635.0,A
USGS,02087500,2000-01-24,850.0,A
USGS,02087500,2000-01-25,1100.0,A
USGS,02087500,2000-01-26,1060.0,A
USGS,02087500,2000-01-27,891.0,A
USGS,02087500,2000-01-28,834.0,A
USGS,02087500,2000-01-29,758.0,A
USGS,02087500,2000-01-30,902.0,A
USGS,02087500,2000-01-31,3040.0,A
USGS,02087500,2000-02-01,2270.0,A
USGS,02087500,2000-02-02,1710.0,A
USGS,02087500,2000-02-03,2920.0,A
USGS,02087500,2000-02-04,3360.0,A
USGS,02087500,2000-02-05,3340.0,A
USGS,02087500,2000-02-06,3160.0,A
USGS,02087500,2000-02-07,3060.0,A
USGS,02087500,2000-02-08,2970.0,A
USGS,02087500,2000-02-09,2880.0,A
USGS,02087500,2000-02-10,2850.0,A
USGS,02087500,2000-02-11,3090.0,A
USGS,02087500,2000-02-12,3490.0,A
USGS,02087500,2000-02-13,4310.0,A
USGS,02087500,2000-02-14,2810.0,A
USGS,02087500,2000-02-15,1540.0,A
USGS,02087500,2000-02-16,1750.0,A
USGS,02087500,2000-02-17,3100.0,A
USGS,02087500,2000-02-18,3710.0,A
USGS,02087500,2000-02-19,3950.0,A
USGS,02087500,2000-02-20,3790.0,A
USGS,02087500,2000-02-21,3640.0,A
USGS,02087500,2000-02-22,3550.0,A
USGS,02087500,2000-02-23,3480.0,A
USGS,02087500,2000-02-24,3440.0,A
USGS,02087500,2000-02-25,2740.0,A
USGS,02087500,2000-02-26,1590.0,A
USGS,02087500,2000-02-27,1480.0,A
USGS,02087500,2000-02-28,1660.0,A
USGS,02087500,2000-02-29,1610.0,A
USGS,02087500,2000-03-01,1530.0,A
USGS,02087500,2000-03-02,1480.0,A
